leaid,year,fips,district_id,district_name,est_population_total,est_population_5_17,est_population_5_17_poverty,est_population_5_17_poverty_pct,est_population_5_17_pct
5003810,2013,50,3810,Essex Junction Incorporated School District,9449,1027,67,0.06523856,0.10868875
5003840,2013,50,3840,Essex Town School District,10516,1231,76,0.061738424,0.117059715
5003870,2013,50,3870,Fair Haven School District,2689,295,59,0.2,0.10970621
5003900,2013,50,3900,Fair Haven Union High School District 16,9874,451,57,0.12638581,0.045675512
5003930,2013,50,3930,Fairfax School District,4338,788,52,0.065989845,0.18165053
5003960,2013,50,3960,Fairfield School District,1918,352,42,0.11931818,0.1835245
5004020,2013,50,4020,Fayston School District,1348,115,7,0.060869563,0.08531157
5000012,2013,50,12,Ferdinand School District,32,6,1,0.16666667,0.1875
5004050,2013,50,4050,Ferrisburg School District,2778,215,15,0.069767445,0.07739381
5004080,2013,50,4080,Fletcher School District,1294,235,17,0.07234043,0.18160743
5004110,2013,50,4110,Franklin School District,1421,137,14,0.10218978,0.096410975
5004140,2013,50,4140,Georgia School District,4566,901,49,0.05438402,0.19732808
5000013,2013,50,13,Glastenbury School District,8,1,0,0,0.125
5004170,2013,50,4170,Glover School District,1119,144,20,0.1388889,0.12868632
5004200,2013,50,4200,Goshen School District,164,5,1,0.2,0.030487806
5004230,2013,50,4230,Grafton School District,669,65,10,0.15384616,0.09715994
5004260,2013,50,4260,Granby School District,87,8,2,0.25,0.09195402
5004290,2013,50,4290,Grand Isle School District,2072,309,46,0.14886731,0.14913127
5004320,2013,50,4320,Granville School District,298,32,6,0.1875,0.10738255
5008248,2013,50,8248,Green Mountain Union High School District 35,4931,356,26,0.073033705,0.07219631
5004440,2013,50,4440,Guildhall School District,257,29,4,0.13793103,0.112840466
5004470,2013,50,4470,Guilford School District,2090,203,26,0.12807882,0.09712919
5004500,2013,50,4500,Halifax School District,717,94,15,0.15957446,0.13110182
5004530,2013,50,4530,Hancock School District,323,40,4,0.1,0.123839006
5004560,2013,50,4560,Hardwick School District,3003,272,48,0.1764706,0.09057609
5004590,2013,50,4590,Hartford School District,9847,1435,132,0.09198606,0.14572966
5004620,2013,50,4620,Hartland School District,3360,510,30,0.05882353,0.15178572
5004580,2013,50,4580,Harwood Union High School District 19,12790,862,61,0.07076566,0.0673964
5008243,2013,50,8243,Hazen Union High School District 26,4666,364,52,0.14285715,0.07801115
5004650,2013,50,4650,Highgate School District,3577,316,67,0.21202531,0.08834219
5004680,2013,50,4680,Hinesburg School District,4471,460,31,0.067391306,0.10288526
5004710,2013,50,4710,Holland School District,628,56,17,0.30357143,0.089171976
5004740,2013,50,4740,Hubbardton School District,694,30,3,0.1,0.043227665
5004770,2013,50,4770,Huntington School District,1973,114,9,0.078947365,0.05778003
5004800,2013,50,4800,Hyde Park School District,3024,275,29,0.10545454,0.09093916
5004830,2013,50,4830,Ira School District,425,72,4,0.055555556,0.16941176
5004860,2013,50,4860,Irasburg School District,1160,139,28,0.20143884,0.11982758
5004890,2013,50,4890,Isle La Motte School District,472,62,14,0.22580644,0.13135593
5004920,2013,50,4920,Jamaica School District,1020,76,20,0.2631579,0.07450981
5004950,2013,50,4950,Jay School District,514,52,8,0.15384616,0.101167314
5004980,2013,50,4980,Jericho School District,3877,245,21,0.08571429,0.06319319
5005010,2013,50,5010,Johnson School District,3533,212,47,0.22169812,0.06000566
5007380,2013,50,7380,Killington School District,799,38,3,0.078947365,0.047559448
5005040,2013,50,5040,Kirby School District,489,93,17,0.1827957,0.19018404
5005050,2013,50,5050,Lake Region Union High School District 24,7369,386,47,0.12176166,0.052381597
5000003,2013,50,3,Lakeview Union School District 43,978,86,30,0.3488372,0.08793456
5005060,2013,50,5060,Lamoille Union High School District 18,12703,923,90,0.097508125,0.07266
5005100,2013,50,5100,Leicester School District,1099,67,12,0.17910448,0.060964514
5005120,2013,50,5120,Leland and Gray Union High School District 34,4869,388,69,0.17783505,0.07968782
5005130,2013,50,5130,Lemington School District,102,10,2,0.2,0.09803922
5000017,2013,50,17,Lewis School District,0,0,0,,
5005160,2013,50,5160,Lincoln School District,1270,115,19,0.16521738,0.09055118
5005220,2013,50,5220,Lowell School District,877,134,18,0.13432837,0.15279362
5005250,2013,50,5250,Ludlow School District,1942,109,32,0.29357797,0.056127705
5005280,2013,50,5280,Lunenburg School District,1282,154,33,0.21428572,0.1201248
5005310,2013,50,5310,Lyndon School District,5967,824,198,0.24029127,0.13809285
5005340,2013,50,5340,Maidstone School District,205,30,6,0.2,0.14634146
5005370,2013,50,5370,Manchester School District,4338,668,73,0.109281436,0.15398802
5005400,2013,50,5400,Marlboro School District,1062,120,30,0.25,0.11299435
5005460,2013,50,5460,Mendon School District,1041,139,15,0.107913665,0.13352546
5000009,2013,50,9,Mettawee Community Union School District 47,2157,167,31,0.18562874,0.07742234
5005490,2013,50,5490,Middlebury Incorporated School District,8486,428,108,0.25233644,0.050436012
5005520,2013,50,5520,Middlebury Union High School District 3,14708,962,64,0.06652807,0.06540658
5005550,2013,50,5550,Middlesex School District,1725,154,15,0.097402595,0.08927536
5005580,2013,50,5580,Middletown Springs School District,732,104,12,0.115384616,0.1420765
5008244,2013,50,8244,Mill River Union School District 40,5611,425,43,0.10117647,0.07574408
5008228,2013,50,8228,Millers Run Union School District 37,1508,265,34,0.12830189,0.17572944
5005610,2013,50,5610,Milton School District,10549,1849,124,0.06706328,0.17527728
5005620,2013,50,5620,Missisquoi Valley Union High School District 7,11496,937,97,0.103521876,0.08150661
5005640,2013,50,5640,Monkton School District,1973,168,21,0.125,0.08514952
5005670,2013,50,5670,Montgomery School District,1215,201,40,0.19900498,0.1654321
5005700,2013,50,5700,Montpelier School District,7821,1019,136,0.13346419,0.13029024
5005730,2013,50,5730,Moretown School District,1652,121,10,0.08264463,0.07324455
5005760,2013,50,5760,Morgan School District,747,46,16,0.3478261,0.061579652
5005790,2013,50,5790,Morristown School District,5353,866,116,0.13394919,0.16177844
5008235,2013,50,8235,Mount Abraham Union High School District 28,10633,831,65,0.07821901,0.07815292
5005810,2013,50,5810,Mount Anthony Union High School District 14,23015,1801,307,0.17046085,0.078253314
5005820,2013,50,5820,Mount Holly School District,1216,93,19,0.20430107,0.07648026
5005840,2013,50,5840,Mount Mansfield Union School District 17,15513,1852,89,0.048056155,0.119383745
5005860,2013,50,5860,Mount Tabor School District,254,16,1,0.0625,0.062992126
5000386,2013,50,386,Mountain Towns RED School District,2827,377,37,0.098143235,0.13335691
5005880,2013,50,5880,New Haven School District,1718,122,14,0.114754096,0.0710128
5005910,2013,50,5910,Newark School District,580,72,15,0.20833333,0.12413793
5005940,2013,50,5940,Newbury School District,1818,122,14,0.114754096,0.06710671
5005970,2013,50,5970,Newfane School District,1701,109,11,0.10091743,0.064079955
5006000,2013,50,6000,Newport City School District,4577,316,97,0.306962,0.06904086
5006030,2013,50,6030,Newport Town School District,1590,158,34,0.21518987,0.09937107
5006060,2013,50,6060,North Bennington Incorporated School District,2349,156,15,0.09615385,0.06641124
5009570,2013,50,9570,North Country Union High School District 22 (7-12),11078,859,148,0.17229337,0.077541076
5009600,2013,50,9600,North Country Union High School District 22 (9-12),6879,338,45,0.1331361,0.049135048
5006090,2013,50,6090,North Hero School District,805,106,10,0.094339624,0.13167702
5006120,2013,50,6120,Northfield School District,6190,635,79,0.12440945,0.10258482
5006150,2013,50,6150,Norton School District,166,16,6,0.375,0.09638554
5006180,2013,50,6180,Norwich School District,3380,641,33,0.05148206,0.18964498
5006210,2013,50,6210,Orange School District,1071,160,29,0.18125,0.1493931
5006240,2013,50,6240,Orleans Incorporated School District,888,97,32,0.3298969,0.109234236
5006270,2013,50,6270,Orwell School District,1249,138,12,0.08695652,0.11048839
5006300,2013,50,6300,Otter Valley Union High School District 8,9073,610,57,0.09344263,0.067232445
5008247,2013,50,8247,Oxbow Union High School District 30,4611,396,26,0.065656565,0.08588159
5006360,2013,50,6360,Pawlet School District,1452,114,25,0.21929824,0.0785124
5006390,2013,50,6390,Peacham School District,732,120,8,0.06666667,0.16393442
5006450,2013,50,6450,Pittsfield School District,539,71,7,0.09859155,0.13172542
5006480,2013,50,6480,Pittsford School District,2941,226,55,0.24336283,0.07684461
5006540,2013,50,6540,Plymouth School District,612,77,4,0.051948052,0.125817
5006570,2013,50,6570,Pomfret School District,894,68,3,0.04411765,0.07606264
5006600,2013,50,6600,Poultney School District,3376,383,72,0.18798956,0.11344787
5006630,2013,50,6630,Pownal School District,3483,290,69,0.23793103,0.08326156
5006660,2013,50,6660,Proctor School District,1712,294,33,0.1122449,0.17172897
5006690,2013,50,6690,Putney School District,2662,205,31,0.15121952,0.07700977
5006720,2013,50,6720,Randolph School District,4777,333,65,0.1951952,0.069709025
5002400,2013,50,2400,Randolph Union High School District 2,7306,511,68,0.1330724,0.06994251
5006750,2013,50,6750,Reading School District,659,43,4,0.093023255,0.06525038
5006780,2013,50,6780,Readsboro School District,753,103,12,0.116504855,0.1367862
5006810,2013,50,6810,Richford School District,2332,380,96,0.25263157,0.16295026
5006840,2013,50,6840,Richmond School District,4159,278,37,0.13309352,0.06684299
5006870,2013,50,6870,Ripton School District,587,37,3,0.08108108,0.06303237
5000024,2013,50,24,Rivendell Interstate School District,2361,317,35,0.110410094,0.13426514
5006900,2013,50,6900,Rochester School District,1127,137,20,0.1459854,0.12156167
5006930,2013,50,6930,Rockingham School District,5197,533,126,0.23639774,0.10255917
5006960,2013,50,6960,Roxbury School District,688,96,30,0.3125,0.13953489
5006990,2013,50,6990,Royalton School District,2752,344,27,0.07848837,0.125
5007020,2013,50,7020,Rupert School District,705,52,20,0.3846154,0.07375886
5007050,2013,50,7050,Rutland City School District,16219,2237,369,0.16495307,0.13792466
5007080,2013,50,7080,Rutland Town School District,3989,535,44,0.08224299,0.13411883
5007140,2013,50,7140,Salisbury School District,1135,81,13,0.16049382,0.07136564
5007170,2013,50,7170,Sandgate School District,400,59,13,0.22033899,0.1475
5007200,2013,50,7200,Searsburg School District,108,18,3,0.16666667,0.16666667
5007230,2013,50,7230,Shaftsbury School District,2820,200,27,0.135,0.07092199
5007260,2013,50,7260,Sharon School District,1486,228,20,0.0877193,0.15343203
5007320,2013,50,7320,Shelburne School District,7280,857,35,0.04084014,0.11771978
5007350,2013,50,7350,Sheldon School District,2210,409,49,0.119804405,0.18506788
5007410,2013,50,7410,Shoreham School District,1264,81,15,0.18518518,0.06408228
5007440,2013,50,7440,Shrewsbury School District,1037,49,7,0.14285715,0.047251686
5000014,2013,50,14,Somerset School District,3,0,0,,0
5007470,2013,50,7470,South Burlington School District,18242,2422,140,0.057803467,0.13277052
5007500,2013,50,7500,South Hero School District,1635,233,14,0.060085837,0.14250764
5000002,2013,50,2,Spaulding Union High School District 41,16913,840,76,0.09047619,0.04966594
5007530,2013,50,7530,Springfield School District,9274,1330,298,0.22406015,0.1434117
5007560,2013,50,7560,St. Albans City School District,7001,753,150,0.1992032,0.10755606
5007600,2013,50,7600,St. Albans Town School District,6063,667,73,0.109445274,0.11001155
5007620,2013,50,7620,St. George School District,710,122,16,0.13114753,0.17183098
5007650,2013,50,7650,St. Johnsbury School District,7587,1150,199,0.17304347,0.15157506
5007680,2013,50,7680,Stamford School District,814,132,18,0.13636364,0.16216215
5007710,2013,50,7710,Stannard School District,218,22,2,0.09090909,0.10091743
5007740,2013,50,7740,Starksboro School District,1774,158,25,0.15822785,0.08906426
5007770,2013,50,7770,Stockbridge School District,726,111,16,0.14414415,0.15289256
5007800,2013,50,7800,Stowe School District,4418,691,123,0.1780029,0.15640561
5007830,2013,50,7830,Strafford School District,1097,179,9,0.05027933,0.16317229
5007860,2013,50,7860,Stratton School District,213,25,4,0.16,0.11737089
5007890,2013,50,7890,Sudbury School District,548,39,6,0.15384616,0.071167886
5007920,2013,50,7920,Sunderland School District,943,138,12,0.08695652,0.14634146
5007950,2013,50,7950,Sutton School District,1027,161,36,0.22360249,0.15676728
5007980,2013,50,7980,Swanton School District,6498,572,124,0.21678321,0.08802708
5008010,2013,50,8010,Thetford School District,2588,431,66,0.15313224,0.16653787
5008040,2013,50,8040,Tinmouth School District,606,91,6,0.06593407,0.15016502
5008100,2013,50,8100,Townshend School District,1214,93,7,0.07526882,0.07660626
5008130,2013,50,8130,Troy School District,1664,188,30,0.15957446,0.11298077
5008160,2013,50,8160,Tunbridge School District,1283,172,28,0.1627907,0.1340608
5008225,2013,50,8225,Twinfield Union School District 33,2821,460,86,0.18695652,0.16306274
5008190,2013,50,8190,Underhill Incorporated School District,1845,123,5,0.040650405,0.06666667
5008220,2013,50,8220,Underhill Town School District,2455,167,12,0.07185629,0.06802444
5008237,2013,50,8237,Union High School District 32,9764,769,71,0.0923277,0.07875871
5008250,2013,50,8250,Vergennes Union High School District 44,3748,253,44,0.17391305,0.06750267
5008280,2013,50,8280,Vergennes Union High School District 5,7899,640,43,0.0671875,0.08102291
5008310,2013,50,8310,Vernon School District,2173,161,23,0.14285715,0.07409112
5008370,2013,50,8370,Victory School District,61,9,2,0.22222222,0.14754099
5008242,2013,50,8242,Waits River Valley Union School District 36,2537,386,83,0.2150259,0.1521482
5008400,2013,50,8400,Waitsfield School District,1713,144,13,0.090277776,0.084063046
5008430,2013,50,8430,Walden School District,931,177,34,0.19209039,0.19011815
5008460,2013,50,8460,Wallingford School District,2045,128,14,0.109375,0.06259169
5008520,2013,50,8520,Wardsboro School District,887,139,34,0.24460432,0.156708
5000018,2013,50,18,Warner's Grant School District,0,0,0,,
5008550,2013,50,8550,Warren School District,1699,144,24,0.16666667,0.08475574
5000019,2013,50,19,Warren'S Gore School Disrrict,4,0,0,,0
5008580,2013,50,8580,Washington School District,1039,134,28,0.20895523,0.12897016
5008640,2013,50,8640,Waterford School District,1275,248,20,0.08064516,0.1945098
5008670,2013,50,8670,Waterville School District,689,64,15,0.234375,0.09288824
5008700,2013,50,8700,Weathersfield School District,2795,352,48,0.13636364,0.12593918
