,STATE,Abbe,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,,Alabama,AL
45806,Alaska,AK,331,CORDOVA CITY SCHOOL DISTRICT,2013,7115,507,4721,1887,7099,3889,2640,408,161,,,
45807,Alaska,AK,636,VALDEZ CITY SCHOOL DISTRICT,2013,17001,580,6832,9589,20562,9363,6246,1806,646,,,
45808,Alaska,AK,196,ST MARYS SCHOOL DISTRICT,2013,6134,1025,4846,263,6057,2275,1917,389,1476,,,
45809,Alaska,AK,108,KAKE CITY SCHOOL DISTRICT,2013,3402,937,2272,193,3251,1436,1458,196,161,,,
45810,Alaska,AK,3931,GALENA CITY SCHOOL DISTRICT,2013,28718,1485,25347,1886,28480,13471,14056,854,99,,,
45811,Alaska,AK,1011,NENANA CITY SCHOOL DISTRICT,2013,9525,729,8632,164,9647,4849,4528,234,36,,,
45812,Alaska,AK,49,TANANA CITY SCHOOL DISTRICT,2013,1595,301,1270,24,1647,728,771,0,148,,,
45813,Alaska,AK,393,WRANGELL CITY SCHOOL DISTRICT,2013,8220,2081,5331,808,8196,4931,2779,315,91,,,
45814,Arizona,AZ,1038,FORT HUACHUCA ACCOMMODATION SCHOOL,2013,11714,7039,3925,750,5666,2215,2966,348,135,,,
45815,Arizona,AZ,145,COCONINO COUNTY REGIONAL ACCOMODATION DISTRICT,2013,3127,435,1970,722,2403,713,1668,8,14,,,
45816,Arizona,AZ,129,GILA COUNTY REGIONAL SCHOOL DISTRICT,2013,1208,290,761,157,897,476,421,0,0,,,
45817,Arizona,AZ,1,GRAHAM COUNTY SPECIAL SERVICES,2013,1320,523,14,783,764,276,485,0,3,,,
45818,Arizona,AZ,497,MARICOPA COUNTY REGIONAL SCHOOL DISTRICT,2013,4050,725,2695,630,3472,2097,1194,0,181,,,
45819,Arizona,AZ,11,RAINBOW ACCOMMODATION SCHOOL,2013,269,4,81,184,274,155,116,0,0,,,
45820,Arizona,AZ,81,PIMA ACCOMMODATION DISTRICT,2013,862,193,592,77,810,581,229,0,0,,,
45821,Arizona,AZ,207,MARY C OBRIEN ACCOMMODATION DISTRICT,2013,4617,278,1578,2761,5139,2198,2474,151,316,,,
45822,Arizona,AZ,94,YAVAPAI ACCOMMODATION SCHOOL DISTRICT,2013,2150,37,1784,329,2246,582,653,0,1011,,,
45823,Arizona,AZ,69,ALPINE SCHOOL DISTRICT 7,2013,1012,222,338,452,826,558,252,0,16,,,
45824,Arizona,AZ,3586,CHINLE UNIFIED SCHOOL DISTRICT 24,2013,48810,27533,18349,2928,23053,9508,12159,0,1285,,,
45825,Arizona,AZ,244,CONCHO SCHOOL DISTRICT 6,2013,3198,285,1510,1403,3118,1552,1387,111,68,,,
45826,Arizona,AZ,1438,GANADO UNIFIED SCHOOL DISTRICT 20,2013,17326,10086,6088,1152,13314,4756,6524,429,22,,,
45827,Arizona,AZ,167,MCNARY SCHOOL DISTRICT 23,2013,2006,1140,754,112,915,665,128,106,16,,,
45828,Arizona,AZ,795,SANDERS UNIFIED SCHOOL DISTRICT 18,2013,12584,7597,4250,737,5487,1082,3665,596,107,,,
45829,Arizona,AZ,807,ST JOHNS UNIFIED SCHOOL DISTRICT 1,2013,6288,652,308,5328,7580,3429,3463,366,303,,,
45830,Arizona,AZ,1319,ROUND VALLEY UNIFIED SCHOOL DISRICT 10,2013,12329,1213,1217,9899,9766,4777,3733,332,610,,,
45831,Arizona,AZ,2335,WINDOW ROCK CONSOLIDATED SCHOOL DISTRICT  8,2013,36028,22069,11233,2726,18230,10995,4878,1165,0,,,
45832,Arizona,AZ,728,RED MESA UNIFIED SCHOOL DISTRICT 27,2013,13067,7794,4619,654,6170,2951,2711,400,4,,,
45833,Arizona,AZ,170,VERNON ELEMENTARY SCHOOL DISTRICT 9,2013,2278,357,1098,823,1848,1081,761,2,1,,,
45834,Arizona,AZ,7,APACHE SCHOOL DISTRICT 42,2013,218,42,54,122,194,84,95,0,12,,,
45835,Arizona,AZ,18,ASH CREEK SCHOOL DISTRICT 53,2013,684,66,65,553,527,204,306,17,0,,,
45836,Arizona,AZ,786,BISBEE UNIFIED SCHOOL DISTRICT 2,2013,6947,706,2313,3928,6894,3273,3173,310,118,,,
45837,Arizona,AZ,71,BOWIE SCHOOL DISTRICT 14,2013,1577,136,184,1257,1565,816,663,40,15,,,
45838,Arizona,AZ,5497,SIERRA VISTA UNIFIED SCHOOL DISTRICT 68,2013,38259,4977,12644,20638,36422,19302,14840,1717,357,,,
45839,Arizona,AZ,96,COCHISE SCHOOL DISTRICT 26,2013,1341,31,21,1289,1483,818,536,58,71,,,
45840,Arizona,AZ,56,DOUBLE ADOBE SCHOOL DISTRICT 45,2013,426,29,208,189,581,457,122,0,2,,,
45841,Arizona,AZ,3856,DOUGLAS SCHOOL DISTRICT 27,2013,25817,6840,14260,4717,23298,12298,8861,1832,246,,,
45842,Arizona,AZ,112,ELFRIDA SCHOOL DISTRICT 12,2013,1221,138,629,454,1196,658,441,83,14,,,
45843,Arizona,AZ,56,MCNEAL SCHOOL DISTRICT 55,2013,858,39,441,378,889,516,310,42,21,,,
45844,Arizona,AZ,377,NACO SCHOOL DISTRICT 23,2013,3050,473,2110,467,3055,2090,780,172,11,,,
45845,Arizona,AZ,1428,PALOMINAS SCHOOL DISTRICT 49,2013,10356,1088,5291,3977,10732,6474,3875,346,37,,,
45846,Arizona,AZ,96,PEARCE SCHOOL DISTRICT 22,2013,1337,123,243,971,1363,702,566,57,35,,,
45847,Arizona,AZ,98,VALLEY UNION HIGH SCHOOL DISTRICT 22,2013,1996,147,166,1683,1674,737,792,102,16,,,
45848,Arizona,AZ,154,POMERENE SCHOOL DISTRICT 64,2013,1056,94,536,426,1196,686,389,73,45,,,
45849,Arizona,AZ,424,ST DAVID SCHOOL DISTRICT 21,2013,4651,460,1026,3165,3300,1960,1194,146,0,,,
45850,Arizona,AZ,114,SAN SIMON SCHOOL DISTRICT 18,2013,1817,93,167,1557,2058,1106,834,84,0,,,
45851,Arizona,AZ,887,TOMBSTONE SCHOOL DISTRICT 1,2013,7361,1202,2736,3423,7048,3237,3110,475,160,,,
45852,Arizona,AZ,1179,WILLCOX SCHOOL DISTRICT 13,2013,9640,1586,3432,4622,15011,4414,3200,482,6829,,,
45853,Arizona,AZ,4,COCHISE TECHNOLOGY DISTRICT,2013,1790,73,1353,364,1955,1738,215,0,2,,,
45854,Arizona,AZ,1117,BENSON UNIFIED SCHOOL DISTRICT,2013,9135,1174,2754,5207,9879,4068,3452,496,1507,,,
45855,Arizona,AZ,9579,FLAGSTAFF SCHOOL DISTRICT 1,2013,88553,10409,15674,62470,84846,41958,31695,2596,7016,,,
45856,Arizona,AZ,261,FREDONIA-MOCCASIN BI-COUNTY SCHOOL DISTRICT 6,2013,2633,648,702,1283,2034,1002,897,123,6,,,
45857,Arizona,AZ,309,GRAND CANYON SCHOOL DISTRICT 4,2013,4090,761,837,2492,3270,1628,1532,92,18,,,
45858,Arizona,AZ,125,MAINE CONSOLIDATED SCHOOL DISTRICT 10,2013,2188,146,237,1805,2103,1240,715,114,34,,,
45859,Arizona,AZ,1749,TUBA CITY UNIFIED SCHOOL DISTRICT 15,2013,28121,16108,7172,4841,12831,5463,5699,887,419,,,
45860,Arizona,AZ,617,WILLIAMS SCHOOL DISTRICT 2,2013,6958,528,1068,5362,4928,2441,2141,238,75,,,
45861,Arizona,AZ,13,COCONINO ASSOCIATION FOR VOCATION INDUSTRY & TECHNOLOGY(CAVIAT),2013,2093,4,959,1130,2436,1967,457,0,12,,,
45862,Arizona,AZ,0,CHEVELON BUTTE SCHOOL DISTRICT 5,2013,520,21,26,473,644,155,324,0,98,,,
45863,Arizona,AZ,2772,PAGE SCHOOL DISTRICT 8,2013,31245,13168,6401,11676,19988,10401,7970,1094,212,,,
45864,Arizona,AZ,1643,GLOBE SCHOOL DISTRICT 1,2013,10843,2393,5848,2602,9648,4535,3835,578,643,,,
45865,Arizona,AZ,281,HAYDEN-WINKELMAN SCHOOL DISTRICT 41,2013,4076,550,637,2889,3052,1323,1481,171,39,,,
45866,Arizona,AZ,1189,MIAMI UNIFIED SCHOOL DISTRICT 40,2013,8452,1442,3413,3597,7742,4141,2994,473,127,,,
45867,Arizona,AZ,90,TONTO SCHOOL DISTRICT 33,2013,1273,191,309,773,1165,710,356,97,1,,,
45868,Arizona,AZ,2304,PAYSON UNIFIED SCHOOL DISTRICT 10,2013,22562,3063,5119,14380,19041,8593,7036,902,238,,,
45869,Arizona,AZ,148,PINE-STRAWBERRY SCHOOL DISTRICT 12,2013,3039,270,112,2657,3398,1538,1197,118,522,,,
45870,Arizona,AZ,1433,SAN CARLOS UNIFIED SCHOOL DISTRICT 20,2013,24620,17157,6278,1185,10267,4732,3905,909,721,,,
45871,Arizona,AZ,56,YOUNG SCHOOL DISTRICT 5,2013,1485,229,82,1174,1307,701,538,39,5,,,
45872,Arizona,AZ,12,GILA INSITUTE FOR TECHNOLOGY,2013,1706,13,1219,474,1807,1441,341,1,24,,,
45873,Arizona,AZ,3,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2013,776,25,612,139,1040,522,509,0,9,,,
45874,Arizona,AZ,89,BONITA SCHOOL DISTRICT 16,2013,1998,55,436,1507,1645,994,516,107,28,,,
45875,Arizona,AZ,566,FT THOMAS SCHOOL DISTRICT 7,2013,8657,4857,2977,823,4127,1365,1896,394,465,,,
45876,Arizona,AZ,0,KLONDYKE SCHOOL DISTRICT 9,2013,2,0,0,2,11,0,11,0,0,,,
45877,Arizona,AZ,793,PIMA UNIFIED SCHOOL DISTRICT 6,2013,5316,413,3683,1220,5128,2860,1518,331,89,,,
45878,Arizona,AZ,3127,SAFFORD SCHOOL DISTRICT 1,2013,27928,3402,16991,7535,19569,11566,6136,1086,518,,,
45879,Arizona,AZ,262,SOLOMONVILLE SCHOOL DISTRICT 5,2013,1820,211,765,844,1615,984,503,126,2,,,
45880,Arizona,AZ,1607,THATCHER SCHOOL DISTRICT 4,2013,9371,687,6250,2434,9159,4889,3041,471,426,,,
45881,Arizona,AZ,8,BLUE SCHOOL DISTRICT 22,2013,131,58,12,61,103,80,21,0,0,,,
45882,Arizona,AZ,48,CLIFTON SCHOOL DISTRICT 3,2013,824,221,98,505,509,174,258,70,7,,,
45883,Arizona,AZ,310,DUNCAN UNIFIED SCHOOL DISTRICT 2,2013,4105,401,490,3214,3078,1498,1430,126,12,,,
45884,Arizona,AZ,1339,MORENI SCHOOL DISTRICT 18,2013,10849,614,270,9965,8334,4706,3080,414,127,,,
45885,Arizona,AZ,0,EAGLE ELEMENTARY DISTRICT 45,2013,10,5,0,5,6,2,4,0,0,,,
45886,Arizona,AZ,216,AGUILA SCHOOL DISTRICT 63,2013,2148,387,829,932,1484,975,331,118,20,,,
45887,Arizona,AZ,14313,ALHAMBRA SCHOOL DISTRICT 68,2013,104947,20386,54037,30524,88500,49840,29199,8582,872,,,
45888,Arizona,AZ,258,ARLINGTON SCHOOL DISTRICT 47,2013,2891,496,69,2326,2308,1171,932,161,41,,,
45889,Arizona,AZ,5625,AVONDALE SCHOOL DISTRICT 44,2013,43946,7207,20134,16605,35418,17412,13933,2719,1192,,,
45890,Arizona,AZ,2681,BALSZ SCHOOL DISTRICT 31,2013,24580,5687,7639,11254,22430,9577,6569,1784,4490,,,
45891,Arizona,AZ,4569,BUCKEYE SCHOOL DISTRICT 33,2013,32062,3534,16141,12387,33043,18008,10410,1990,1873,,,
45892,Arizona,AZ,3791,BUCKEYE UNION HIGH SCHOOL DISTRICT 201,2013,36350,1666,8237,26447,29050,13796,11207,1302,308,,,
45893,Arizona,AZ,18928,CARTWRIGHT SCHOOL DISTRICT 83,2013,132673,28081,72921,31671,141586,79682,39972,10598,10476,,,
45894,Arizona,AZ,5556,CAVE CREEK UNIFIED SCHOOL DISTRICT 93,2013,43717,2253,7812,33652,40107,19182,15520,1275,2894,,,
45895,Arizona,AZ,40163,CHANDLER UNIFIED SCHOOL DISTRICT 80,2013,293685,21357,122139,150189,283066,155866,86526,14926,16370,,,
45896,Arizona,AZ,6715,CREIGHTON ELEMENTARY SCHOOL DISTRICT 14,2013,56136,15850,20741,19545,43976,22061,14668,4240,2383,,,
45897,Arizona,AZ,25971,DYSART SCHOOL DISTRICT 89,2013,205806,17996,85903,101907,177671,96064,62416,9461,539,,,
45898,Arizona,AZ,4575,FOWLER SCHOOL DISTRICT 45,2013,38241,5743,15575,16923,30812,16638,10286,2320,985,,,
45899,Arizona,AZ,405,GILA BEND UNIFIED SCHOOL DISTRICT 24,2013,5487,1663,240,3584,3451,1416,1542,232,60,,,
45900,Arizona,AZ,38007,GILBERT SCHOOL DISTRICT 41,2013,290154,18312,126188,145654,261526,150693,84028,10842,7491,,,
45901,Arizona,AZ,13496,GLENDALE ELEMENTARY SCHOOL DISTRICT 40,2013,116681,21049,62194,33438,89136,47213,27997,6990,6561,,,
45902,Arizona,AZ,15022,GLENDALE UNION HIGH SCHOOL DISTRICT 205,2013,135491,15207,51319,68965,136729,67969,49183,5403,10270,,,
45903,Arizona,AZ,10971,HIGLEY UNIFIED SCHOOL DISTRICT,2013,85181,3641,34864,46676,66376,34874,26477,2649,1811,,,
45904,Arizona,AZ,7101,ISAAC SCHOOL DISTRICT 5,2013,54607,13782,27565,13260,60195,36295,17887,4024,1952,,,
45905,Arizona,AZ,17786,KYRENE SCHOOL DISTRICT 28,2013,157073,9920,51128,96025,127604,67770,40447,5012,6878,,,
45906,Arizona,AZ,5925,LAVEEN SCHOOL DISTRICT 59,2013,43143,4699,23014,15430,46282,17452,13553,2389,12477,,,
45907,Arizona,AZ,3249,LIBERTY SCHOOL DISTRICT 25,2013,21702,2172,11773,7757,23568,12011,7459,1043,2642,,,
45908,Arizona,AZ,10421,LITCHFIELD ELEMENTARY SCHOOL DISTRICT 79,2013,70959,6016,36970,27973,69733,35230,22091,3593,7168,,,
45909,Arizona,AZ,5309,LITTLETON ELEMENTARY SCHOOL DISTRICT 65,2013,37137,5955,18684,12498,35617,19022,12016,2964,587,,,
45910,Arizona,AZ,5910,MADISON ELEMENTARY SCHOOL DISTRICT 38,2013,60272,4881,10847,44544,48109,19712,15984,2163,6750,,,
45911,Arizona,AZ,64161,MESA UNIFIED SCHOOL DISTRICT,2013,549773,74829,220609,254335,480253,272431,159030,26267,13679,,,
45912,Arizona,AZ,33,MOBILE ELEMENTARY SCHOOL DISTRICT 86,2013,1271,38,113,1120,937,342,495,98,2,,,
45913,Arizona,AZ,192,MORRISTOWN SCHOOL DISTRICT 75,2013,1651,215,703,733,1587,995,495,90,3,,,
45914,Arizona,AZ,1994,MURPHY SCHOOL DISTRICT 21,2013,18267,6350,6772,5145,14955,5762,6044,1388,1548,,,
45915,Arizona,AZ,969,NADABURG SCHOOL DISTRICT 81,2013,8614,1043,4271,3300,7624,4235,2861,382,146,,,
45916,Arizona,AZ,3046,OSBORN SCHOOL DISTRICT 8,2013,29851,6182,6619,17050,21448,9671,8247,1481,106,,,
45917,Arizona,AZ,433,PALO VERDE SCHOOL DISTRICT 49,2013,4158,581,2115,1462,3563,1716,1361,215,223,,,
45918,Arizona,AZ,9715,PENDERGAST SCHOOL DISTRICT 92,2013,71415,9787,37995,23633,77414,33630,26555,4895,11804,,,
45919,Arizona,AZ,36736,PEORIA UNIFIED SCHOOL DISTRICT 11,2013,269518,26646,126320,116552,255388,130617,88986,11001,16799,,,
45920,Arizona,AZ,7189,PHOENIX ELEMENTARY SCHOOL DISTRICT 1,2013,88970,16506,16700,55764,88915,44815,29162,2632,7269,,,
45921,Arizona,AZ,25854,PHOENIX UNION HIGH SCHOOL DISTRICT 210,2013,289169,38453,53399,197317,378903,194712,133213,10391,29290,,,
45922,Arizona,AZ,4918,QUEEN CREEK SCHOOL DISTRICT 95,2013,44366,3651,17414,23301,34679,18091,13475,2134,918,,,
45923,Arizona,AZ,832,RIVERSIDE SCHOOL DISTRICT 2,2013,14323,1982,548,11793,9597,2466,2645,547,2966,,,
45924,Arizona,AZ,9960,ROOSEVELT SCHOOL DISTRICT 66,2013,98975,23262,37938,37775,112815,64351,34532,6179,4305,,,
45925,Arizona,AZ,25246,SCOTTSDALE UNIFIED SCHOOL DISTRICT 48,2013,241406,15796,30048,195562,258518,121474,72525,8337,40360,,,
45926,Arizona,AZ,35,SENTINEL SCHOOL DISTRICT 71,2013,980,55,108,817,1007,535,400,59,10,,,
45927,Arizona,AZ,32919,PARADISE VALLEY SCHOOL DISTRICT 69 AND 217,2013,292910,27732,69622,195556,297031,130905,86754,7918,58661,,,
45928,Arizona,AZ,11834,TEMPE ELEMENTARY SCHOOL DISTRICT 3,2013,121393,13640,25735,82018,131254,58408,54084,5454,8159,,,
45929,Arizona,AZ,13855,TEMPE UNION HIGH SCHOOL DISTRICT 213,2013,112257,6590,14570,91097,104320,53320,36540,3459,8112,,,
45930,Arizona,AZ,103,PALOMA SCHOOL DISTRICT 94,2013,1695,167,345,1183,1244,596,486,94,66,,,
45931,Arizona,AZ,2718,TOLLESON ELEMENTARY SCHOOL DISTRICT 17,2013,21397,4628,9170,7599,19247,8070,7935,1567,1207,,,
45932,Arizona,AZ,10077,TOLLESON UNION HIGH SCHOOL DISTRICT 214,2013,90098,6964,31333,51801,73139,39769,23360,3821,4651,,,
45933,Arizona,AZ,1771,UNION SCHOOL DISTRICT 62,2013,11448,2342,6577,2529,12564,5303,4037,1002,2192,,,
45934,Arizona,AZ,22895,WASHINGTON SCHOOL DISTRICT 6,2013,201343,33578,81465,86300,188507,98065,57599,12957,19406,,,
45935,Arizona,AZ,1192,WICKENBURG UNIFIED SCHOOL DISTRICT 9,2013,13864,1276,1582,11006,10624,5093,4232,654,80,,,
45936,Arizona,AZ,1189,WILSON SCHOOL DISTRICT 7,2013,13979,3242,3005,7732,15040,8875,4299,663,1048,,,
45937,Arizona,AZ,47,WESTERN MARICOPA EDUCATION CENTER,2013,21651,25,12682,8944,28591,13149,5179,0,8087,,,
45938,Arizona,AZ,92,EAST VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2013,35860,943,22395,12522,30682,24010,5660,0,879,,,
45939,Arizona,AZ,34028,DEER VALLEY SCHOOL DISTRICT 97,2013,273562,21491,95241,156830,237770,127144,77929,10202,21743,,,
45940,Arizona,AZ,6933,AGUA FRIA UNION HIGH SCHOOL DISTRICT 216,2013,55650,3306,19739,32605,65579,24712,20701,2544,15188,,,
45941,Arizona,AZ,1390,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,2013,13788,2590,411,10787,11966,4584,4494,606,2282,,,
45942,Arizona,AZ,1908,FOUNTAIN HILLS SCHOOL DISTRICT 98,2013,15546,912,2711,11923,13706,6514,5641,447,1101,,,
45943,Arizona,AZ,3228,BULLHEAD CITY SCHOOL DISTRICT 15,2013,20926,5134,9319,6473,19010,10631,5853,2207,284,,,
45944,Arizona,AZ,65,HACKBERRY SCHOOL DISTRICT 3,2013,931,158,38,735,862,422,382,40,18,,,
45945,Arizona,AZ,6943,KINGMAN UNIFIED SCHOOL DISTRICT 20,2013,54771,7907,15358,31506,47034,21917,18382,2351,1102,,,
45946,Arizona,AZ,431,LITTLEFIELD SCHOOL DISTRICT 9,2013,4534,600,2494,1440,3446,1531,1559,209,53,,,
45947,Arizona,AZ,1596,MOHAVE VALLEY SCHOOL DISTRICT 16,2013,11634,1857,3905,5872,10799,4943,3956,622,189,,,
45948,Arizona,AZ,37,OWENS WHITNEY SCHOOL DISTRICT 6,2013,556,62,40,454,496,300,136,53,7,,,
45949,Arizona,AZ,226,PEACH SPRINGS UNIFIED SCHOOL DISTRICT,2013,4278,2870,542,866,2455,1051,1013,103,22,,,
45950,Arizona,AZ,428,COLORADO CITY UNIFIED SCHOOL DISTRICT 14,2013,6576,1663,1848,3065,3470,1587,1437,136,275,,,
45951,Arizona,AZ,135,TOPOCK SCHOOL DISTRICT 12,2013,1179,273,274,632,1222,622,404,142,47,,,
45952,Arizona,AZ,71,VALENTINE SCHOOL DISTRICT 22,2013,751,264,282,205,428,210,209,0,8,,,
45953,Arizona,AZ,38,YUCCA SCHOOL DISTRICT 13,2013,668,35,14,619,590,296,193,35,27,,,
45954,Arizona,AZ,2,WESTERN ARIZONA VOCATIONAL DISTRICT #50,2013,2419,0,1299,1120,3040,2496,382,0,162,,,
45955,Arizona,AZ,2157,COLORADO R UNION HIGH SCHOOL DISTRICT 2,2013,19337,2208,3414,13715,14146,7426,5568,706,341,,,
45956,Arizona,AZ,5595,LAKE HAVASU UNIFIED SCHOOL DISTRICT 1,2013,41778,4987,12677,24114,32834,17509,12840,1957,169,,,
45957,Arizona,AZ,2157,HOLBROOK UNIFIED SCHOOL DISTRICT 3,2013,23467,8557,9814,5096,23247,12764,7998,829,1444,,,
45958,Arizona,AZ,439,JOSEPH CITY SCHOOL DISTRICT 2,2013,5745,381,164,5200,4999,2252,2420,198,115,,,
45959,Arizona,AZ,1941,KAYENTA UNIFIED SCHOOL DISTRICT 27,2013,29571,16005,10357,3209,15334,6309,6066,1204,1707,,,
45960,Arizona,AZ,193,CEDAR UNIFIED SCHOOL DISTRICT 25,2013,4672,2691,1680,301,1778,542,977,147,0,,,
45961,Arizona,AZ,2233,BLUE RIDGE UNIFIED SCHOOL DISTRICT 32,2013,19127,1894,3083,14150,14592,8068,5825,643,13,,,
45962,Arizona,AZ,2385,SHOW LOW UNIFIED SCHOOL DISTRICT 10,2013,19032,2018,5536,11478,15761,8486,6244,894,136,,,
45963,Arizona,AZ,2548,SNOWFLAKE UNIFIED SCHOOL DISTRICT 5,2013,17113,2025,8499,6589,15265,7722,5757,602,688,,,
45964,Arizona,AZ,2213,WHITERIVER UNIFIED SCHOOL DISTRICT 20,2013,33894,21965,10297,1632,13551,6717,4775,1097,407,,,
45965,Arizona,AZ,2153,WINSLOW UNIFIED SCHOOL DISTRICT 1,2013,18394,5644,8634,4116,14364,6709,6377,851,292,,,
45966,Arizona,AZ,15,NORTHERN ARIZONA VOCATIONAL INSTITUTE OF TECHNOLOGY,2013,4044,0,2816,1228,4266,3528,608,0,44,,,
45967,Arizona,AZ,20,NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUCATIO,2013,2670,54,2330,286,3593,1411,736,0,1446,,,
45968,Arizona,AZ,1286,PINON SCHOOL UNIFIED SCHOOL DISTRICT 4,2013,19930,11111,7620,1199,9365,3945,4344,700,7,,,
45969,Arizona,AZ,469,HEBER OVERGAARD SCHOOL DISTRICT,2013,4974,749,599,3626,4510,1860,1854,225,118,,,
45970,Arizona,AZ,429,AJO SCHOOL DISTRICT 15 AND 103,2013,4733,2126,1455,1152,2960,1544,1181,180,55,,,
45971,Arizona,AZ,14247,AMPHITHEATER SCHOOL DISTRICT 10,2013,132113,13881,28544,89688,139780,59424,47483,5187,23866,,,
45972,Arizona,AZ,4954,CATALINA FOOTHILLS SCHOOL DISTRICT 16,2013,40090,1804,9312,28974,37387,16664,14769,1267,3102,,,
45973,Arizona,AZ,679,CONTINENTAL SCHOOL DISTRICT 39,2013,5840,313,1011,4516,13859,3033,1274,20,8656,,,
45974,Arizona,AZ,0,EMPIRE SCHOOL DISTRICT 37,2013,117,3,0,114,315,168,6,0,0,,,
45975,Arizona,AZ,5494,FLOWING WELLS SCHOOL DISTRICT 8,2013,40517,6648,17012,16857,39897,18274,14543,2364,3038,,,
45976,Arizona,AZ,1036,INDIAN OASIS-BABOQUIVARA UNIFIED SCHOOL DISTRICT 40,2013,18708,12281,5121,1306,7420,3325,3506,575,3,,,
45977,Arizona,AZ,12250,MARANA UNIFIED SCHOOL DISTRICT 6,2013,94421,8952,37453,48016,91823,46512,33233,4621,3622,,,
45978,Arizona,AZ,0,REDINGTON SCHOOL DISTRICT 44,2013,83,0,2,81,117,47,32,0,0,,,
45979,Arizona,AZ,5292,SAHUARITA SCHOOL DISTRICT 30,2013,39471,2243,11247,25981,38598,17486,13488,1983,3511,,,
45980,Arizona,AZ,24,SAN FERNANDO SCHOOL DISTRICT 35,2013,253,62,136,55,283,124,133,22,4,,,
45981,Arizona,AZ,17470,SUNNYSIDE SCHOOL DISTRICT 12,2013,132626,23160,63105,46361,115228,54454,41904,8440,9207,,,
45982,Arizona,AZ,1912,TANQUE VERDE UNIFIED SCHOOL DISTRICT 13,2013,14040,530,5442,8068,13956,7647,4651,548,407,,,
45983,Arizona,AZ,946,ALTAR VALLEY SCHOOL DISTRICT 51,2013,8725,1524,4555,2646,7486,3937,3050,382,109,,,
45984,Arizona,AZ,50771,TUCSON UNIFIED SCHOOL DISTRICT 1,2013,483799,71121,141581,271097,567894,251305,235586,18485,48124,,,
45985,Arizona,AZ,11440,VAIL UNIFIED SCHOOL DISTRICT,2013,91163,4543,49345,37275,87382,40952,30231,3290,10246,,,
45986,Arizona,AZ,46,PIMA COUNTY JOINT TECHNOLOGICAL EDUCATION DISTRICT NUMBER 11,2013,16721,33,10201,6487,15814,9562,5818,1,376,,,
45987,Arizona,AZ,4703,APACHE JUNCTION UNIFIED SCHOOL DISTRICT 43,2013,38125,4897,11722,21506,32319,15822,11954,1619,501,,,
45988,Arizona,AZ,7379,CASA GRANDE SCHOOL DISTRICT 4,2013,55479,7215,26284,21980,47448,23986,19408,3074,371,,,
45989,Arizona,AZ,3561,CASA GRANDE UNION HIGH SCHOOL DISTRICT 82,2013,29664,2240,9693,17731,25890,11980,11928,1560,348,,,
45990,Arizona,AZ,3615,COOLIDGE SCHOOL DISTRICT 21,2013,25329,5334,11894,8101,23624,10084,10568,1766,403,,,
45991,Arizona,AZ,1011,ELOY SCHOOL DISTRICT 11,2013,9155,3273,4279,1603,7493,2843,3006,763,819,,,
45992,Arizona,AZ,8269,FLORENCE UNIFIED SCHOOL DISTRICT 1,2013,59958,4481,34053,21424,56823,29238,22229,2423,2842,,,
45993,Arizona,AZ,859,MAMMOTH-SAN MANUEL UNIFIED SCHOOL DISTRICT 8,2013,7273,1246,4318,1709,6556,3336,2628,448,133,,,
45994,Arizona,AZ,5766,MARICOPA SCHOOL DISTRICT 20,2013,37900,2003,24298,11599,43392,20384,16588,1969,896,,,
45995,Arizona,AZ,717,ORACLE SCHOOL DISTRICT 2,2013,6596,528,1744,4324,5982,3705,1961,188,116,,,
45996,Arizona,AZ,206,PICACHO SCHOOL DISTRICT 33,2013,1429,234,398,797,1559,771,607,128,45,,,
45997,Arizona,AZ,533,RAY SCHOOL DISTRICT 3,2013,5036,749,209,4078,4273,2382,1535,165,131,,,
45998,Arizona,AZ,299,RED ROCK SCHOOL DISTRICT 5,2013,2152,111,791,1250,2022,1177,689,145,11,,,
45999,Arizona,AZ,458,SACATON SCHOOL DISTRICT 18,2013,9267,5871,2636,760,3979,1583,1705,338,335,,,
46000,Arizona,AZ,364,SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT 840,2013,6462,762,255,5445,3850,1412,1788,198,209,,,
46001,Arizona,AZ,603,STANFIELD SCHOOL DISTRICT 24,2013,5124,1237,1701,2186,4772,2317,1997,360,83,,,
46002,Arizona,AZ,431,SUPERIOR SCHOOL DISTRICT 15,2013,3948,720,1674,1554,3686,1643,1760,180,38,,,
46003,Arizona,AZ,1165,TOLTEC SCHOOL DISTRICT 22,2013,8112,982,3868,3262,8339,2850,2916,345,2169,,,
46004,Arizona,AZ,14,CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY,2013,3591,63,2492,1036,4073,1074,2100,0,892,,,
46005,Arizona,AZ,4528,J O COMBS ELEMENTARY SCHOOL DISTRICT 44,2013,32099,1925,17491,12683,26899,13751,10703,1132,1110,,,
